node_id,node_name,alias,node_iri,ds_id,ds_name,node_attributes
1256,version,encounter_method_rates___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/version,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1258,location,location,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/location,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1260,language,names___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/language,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1262,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/names,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1264,condition_values,pokemon_encounters___version_details___encounter_details___condition_values,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/condition_values,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1265,pokemonLocationAreas_1,pokemonLocationAreas_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/pokemonLocationAreas_1,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1267,version_details,pokemon_encounters___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/version_details_id2,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1269,pokemon,pokemon_encounters___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/pokemon,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1271,version_details,encounter_method_rates___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/version_details,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1272,pokemon_encounters,pokemon_encounters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/pokemon_encounters,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1273,encounter_method_rates,encounter_method_rates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/encounter_method_rates,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1274,encounter_method,encounter_method_rates___encounter_method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/encounter_method,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1275,version,pokemon_encounters___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/193/version_id2,193,pokemonLocationAreas_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1357,language,names___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/language,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1358,pokemonLocationAreas_2,pokemonLocationAreas_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/pokemonLocationAreas_2,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1359,version,pokemon_encounters___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/version_id2,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1360,encounter_method,encounter_method_rates___encounter_method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/encounter_method,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1361,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/names,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1362,version_details,pokemon_encounters___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/version_details_id2,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1364,condition_values,pokemon_encounters___version_details___encounter_details___condition_values,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/condition_values,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1365,pokemon_encounters,pokemon_encounters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/pokemon_encounters,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1367,version_details,encounter_method_rates___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/version_details,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1369,encounter_details,pokemon_encounters___version_details___encounter_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/encounter_details,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1370,location,location,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/location,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1371,encounter_method_rates,encounter_method_rates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/encounter_method_rates,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1372,version,encounter_method_rates___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/version,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1373,pokemon,pokemon_encounters___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/pokemon,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1374,method,pokemon_encounters___version_details___encounter_details___method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/194/method,194,pokemonLocationAreas_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1404,version,pokemon_encounters___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/version_id2,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1405,encounter_method,encounter_method_rates___encounter_method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/encounter_method,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1406,pokemon_encounters,pokemon_encounters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/pokemon_encounters,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1407,location,location,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/location,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1408,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/names,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1409,language,names___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/language,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1410,version_details,pokemon_encounters___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/version_details_id2,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1411,pokemonLocationAreas_3,pokemonLocationAreas_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/pokemonLocationAreas_3,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1412,encounter_details,pokemon_encounters___version_details___encounter_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/encounter_details,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1413,condition_values,pokemon_encounters___version_details___encounter_details___condition_values,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/condition_values,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1414,version_details,encounter_method_rates___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/version_details,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1415,method,pokemon_encounters___version_details___encounter_details___method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/method,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1416,pokemon,pokemon_encounters___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/pokemon,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1417,encounter_method_rates,encounter_method_rates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/encounter_method_rates,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1418,version,encounter_method_rates___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/195/version,195,pokemonLocationAreas_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1497,version_details,pokemon_encounters___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/version_details_id2,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1500,pokemonLocationAreas_4,pokemonLocationAreas_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/pokemonLocationAreas_4,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1502,pokemon,pokemon_encounters___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/pokemon,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1504,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/names,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1506,version,encounter_method_rates___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/version,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1508,method,pokemon_encounters___version_details___encounter_details___method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/method,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1509,condition_values,pokemon_encounters___version_details___encounter_details___condition_values,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/condition_values,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1511,language,names___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/language,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1514,version_details,encounter_method_rates___version_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/version_details,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1517,encounter_method,encounter_method_rates___encounter_method,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/encounter_method,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1520,encounter_details,pokemon_encounters___version_details___encounter_details,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/encounter_details,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1523,location,location,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/location,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1526,pokemon_encounters,pokemon_encounters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/pokemon_encounters,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1529,encounter_method_rates,encounter_method_rates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/encounter_method_rates,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1532,version,pokemon_encounters___version_details___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/196/version_id2,196,pokemonLocationAreas_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1626,version,flavor_text_entries___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/version,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1629,growth_rate,growth_rate,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/growth_rate,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1631,language,genera___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/language_id3,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1634,pokemon,varieties___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/pokemon,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1636,area,pal_park_encounters___area,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/area,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1638,varieties,varieties,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/varieties,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1639,genera,genera,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/genera,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1640,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/names,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1641,pokedex,pokedex_numbers___pokedex,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/pokedex,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1643,language,form_descriptions___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/language_id2,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1645,pokemonSpecies_1,pokemonSpecies_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/pokemonSpecies_1,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1647,shape,shape,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/shape,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1648,flavor_text_entries,flavor_text_entries,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/flavor_text_entries,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1649,generation,generation,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/generation,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1651,pal_park_encounters,pal_park_encounters,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/pal_park_encounters,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1652,evolution_chain,evolution_chain,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/evolution_chain,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1654,habitat,habitat,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/habitat,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1656,language,flavor_text_entries___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/language,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1658,egg_groups,egg_groups,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/egg_groups,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1660,color,color,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/color,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1662,form_descriptions,form_descriptions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/form_descriptions,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1663,language,names___language,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/language_id4,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1664,pokedex_numbers,pokedex_numbers,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/pokedex_numbers,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1665,evolves_from_species,evolves_from_species,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/197/evolves_from_species,197,pokemonSpecies_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1720,evolution_chain,evolution_chain,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/evolution_chain,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1721,generation,generation,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/generation,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1722,names,names,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/names,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1723,shape,shape,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/shape,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1724,varieties,varieties,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/varieties,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1725,form_descriptions,form_descriptions,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/form_descriptions,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1726,version,flavor_text_entries___version,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/version,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1727,growth_rate,growth_rate,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/growth_rate,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1728,pokemonSpecies_2,pokemonSpecies_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/pokemonSpecies_2,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1729,genera,genera,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/genera,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1730,pokemon,varieties___pokemon,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/pokemon,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1749,habitat,habitat,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/198/habitat,198,pokemonSpecies_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
